region_id,mean_electricity,mean_heatingfuels,region_name
ARG.16.371,-0.03828578,-1.174026437,Bariloche
ARG.16.372,0.097015202,-0.585929965,Conesa
ARG.16.373,0.058055091,-0.817123715,El Cuy
ARG.16.374,0.122279225,-0.615437037,General Roca
ARG.16.375,-0.047481173,-1.2160765,orquinco
ARG.16.376,0.044776792,-0.815127752,Nueve de Julio
ARG.16.377,0.119326798,-0.588088847,Pichi Mahuida
ARG.16.378,-0.021355861,-1.138291603,Pilcaniyeu
ARG.16.379,0.084517914,-0.603785803,San Antonio
ARG.16.380,0.072685236,-0.664355417,Valcheta
ARG.16.381,0.005188942,-0.997545775,Veinticinco de Mayo
ARG.17.382,0.494260528,-0.568214848,Anta
ARG.17.383,-0.036453569,-1.85168116,Cachi
ARG.17.384,0.207850643,-0.821547123,Cafayate
ARG.17.385,0.275380139,-0.70752316,Capital
ARG.17.386,0.273288115,-0.70990057,Cerrillos
ARG.17.387,0.211179501,-0.841347552,Chicoana
ARG.17.388,0.344242542,-0.630073024,General Gemes
ARG.17.389,0.55481443,-0.599561353,General Jos de San Martn
ARG.17.390,0.200085109,-0.847124821,Guachipas
ARG.17.391,0.104066532,-1.270072046,Iruya
ARG.17.392,0.165949512,-0.969637724,La Caldera
ARG.17.393,0.302415051,-0.655365752,La Candelaria
ARG.17.394,-0.155791486,-2.23016992,La Poma
ARG.17.395,0.244135815,-0.755331804,La Via
ARG.17.396,-0.197860669,-2.33732139,Los Andes
ARG.17.397,0.407654916,-0.581674623,Metn
ARG.17.398,0.034115773,-1.58344229,Molinos
ARG.17.399,0.546136977,-0.591993238,Orn
ARG.17.400,0.595738341,-0.607963989,Rivadavia
ARG.17.401,0.366322629,-0.598121739,Rosario de la Frontera
ARG.17.402,0.116717119,-1.135948905,Rosario de Lerma
ARG.17.403,0.073685038,-1.32297108,San Carlos
ARG.17.404,0.127034199,-1.228627366,Santa Victoria
ARG.18.405,0.268518198,-0.669311665,Albardn
ARG.18.406,0.230668121,-0.727423669,Angaco
ARG.18.407,-0.075294274,-1.68862318,Calingasta
ARG.18.408,0.251441068,-0.68315172,Capital
ARG.18.411,-0.058278495,-1.64050559,Iglesia
ARG.18.412,0.201865554,-0.798160697,Jchal
ARG.18.413,0.246150352,-0.689026258,Pocito
ARG.18.416,0.279120463,-0.654769567,San Martn
ARG.18.418,0.241695105,-0.696081111,Sarmiento
ARG.18.419,0.13035978,-0.965031712,Ullum
ARG.18.420,0.263241592,-0.669583796,Valle Frtil
ARG.18.422,0.102058984,-1.046980927,Zonda
ARG.18.Rc1564e5857996fe7,0.251978316,-0.682651572,Agglomeration
ARG.18.Rd79c1b5c6b9c6297,0.290831911,-0.61761208,Agglomeration
ARG.19.423,0.261006416,-0.530851219,Ayacucho
ARG.19.424,0.2318088,-0.566478533,Belgrano
ARG.19.425,0.161974459,-0.607313822,Chacabuco
ARG.19.426,0.152449609,-0.636310336,Coronel Pringles
ARG.19.427,0.173013006,-0.560334498,General Pedernera
ARG.19.428,0.169001371,-0.564655503,Gobernador Dupuy
ARG.19.429,0.195268797,-0.565816639,Junn
ARG.19.430,0.216098717,-0.547761109,La Capital
ARG.19.431,0.159961154,-0.632211916,Libertador General San Martn
ARG.2.129,0.157238733,-0.889208754,Ambato
ARG.2.131,0.284080707,-0.717611022,Andalgal
ARG.2.132,-0.192009611,-2.27240836,Antofagasta de la Sierra
ARG.2.133,0.124406731,-1.096092987,Beln
ARG.2.134,0.379931151,-0.562812245,Capayn
ARG.2.135,0.201157206,-0.772689293,Capital
ARG.2.138,0.3672118,-0.519847395,La Paz
ARG.2.139,0.316562132,-0.60970755,Pacln
ARG.2.140,0.217276767,-0.819968896,Pomn
ARG.2.141,-0.00389055,-1.6522592,Santa Mara
ARG.2.142,0.366618387,-0.563541415,Santa Rosa
ARG.2.143,0.103208065,-1.15779478,Tinogasta
ARG.2.Raf70c3f177ebd0b7,0.289475047,-0.632603971,Agglomeration
ARG.2.Rbae049cd4432fa91,0.298726162,-0.606622696,Agglomeration
ARG.20.432,-0.067338938,-1.082019632,Corpen Aike
ARG.20.433,-0.015679151,-0.981572284,Deseado
ARG.20.434,-0.084222501,-1.076691488,Ger Aike
ARG.20.435,-0.10828246,-1.137309662,Lago Argentino
ARG.20.436,-0.065743792,-1.12546771,Lago Buenos Aires
ARG.20.437,-0.053072715,-1.064407703,Magallanes
ARG.20.438,-0.084540247,-1.17293498,Ri Chico
ARG.21.440,0.171618187,-0.592155743,Caseros
ARG.21.441,0.242293173,-0.54920945,Castellanos
ARG.21.442,0.166532499,-0.579575443,Constitucin
ARG.21.443,0.259219588,-0.515389203,Garay
ARG.21.444,0.159603942,-0.591370959,General Lpez
ARG.21.445,0.346223735,-0.525028706,General Obligado
ARG.21.447,0.239310774,-0.530181316,La Capital
ARG.21.448,0.242966305,-0.539094015,Las Colonias
ARG.21.449,0.339746282,-0.507564211,Nueve de Julio
ARG.21.450,0.18448053,-0.563020892,Rosario
ARG.21.451,0.282010245,-0.519532442,San Cristbal
ARG.21.452,0.299198597,-0.51155076,San Javier
ARG.21.453,0.214485189,-0.55674548,San Jernimo
ARG.21.454,0.272528342,-0.520782611,San Justo
ARG.21.455,0.186095289,-0.568366137,San Lorenzo
ARG.21.456,0.213599205,-0.576349208,San Martn
ARG.21.457,0.334596684,-0.519743154,Vera
ARG.21.R3f8ed072f5703775,0.189746007,-0.58350339,Agglomeration
ARG.22.458,0.316183775,-0.503751235,Aguirre
ARG.22.459,0.462883146,-0.528517966,Alberdi
ARG.22.462,0.398032529,-0.527943233,Banda
ARG.22.463,0.332423192,-0.501821518,Belgrano
ARG.22.464,0.381878049,-0.532236287,Capital
ARG.22.466,0.489876983,-0.543398573,Copo
ARG.22.468,0.354226496,-0.50258465,General Taboada
ARG.22.469,0.355036598,-0.558458086,Guasayn
ARG.22.473,0.298494231,-0.508820336,Mitre
ARG.22.475,0.301701008,-0.512894868,Ojo de Agua
ARG.22.478,0.385318558,-0.557272956,Ri Hondo
ARG.22.479,0.289898638,-0.510648347,Rivadavia
ARG.22.480,0.389278681,-0.508304498,Robles
ARG.22.R0a74bce48a3dfd72,0.362369164,-0.518107942,Agglomeration
ARG.22.R97babc6ca96bb481,0.436669574,-0.54805646,Agglomeration
ARG.22.Ra92aae7b482181cb,0.405258878,-0.50789557,Agglomeration
ARG.22.Rc51369f5ae3844b1,0.31193672,-0.503790755,Agglomeration
ARG.23.485,-0.107665081,-1.084337486,Ri Grande
ARG.23.486,-0.122381968,-1.08421821,Ushuaia
ARG.24.487,0.382798269,-0.578964805,Burruyac
ARG.24.488,0.366653157,-0.581339498,Capital
ARG.24.489,0.441618353,-0.556539865,Chicligasta
ARG.24.490,0.371112461,-0.578551915,Cruz Alta
ARG.24.491,0.401899152,-0.565462829,Famaill
ARG.24.492,0.394706135,-0.555702112,Graneros
ARG.24.493,0.422552258,-0.561282443,Juan B. Alberdi
ARG.24.494,0.378173881,-0.573492382,La Cocha
ARG.24.495,0.38870702,-0.567033437,Leales
ARG.24.496,0.353484551,-0.591936212,Lules
ARG.24.497,0.395227272,-0.570099209,Monteros
ARG.24.498,0.444306206,-0.555298002,Ri Chico
ARG.24.499,0.399127943,-0.561648325,Simoca
ARG.24.500,0.085381747,-1.221918554,Taf del Valle
ARG.24.501,0.322420498,-0.626680608,Taf Viejo
ARG.24.502,0.306199619,-0.650206234,Trancas
ARG.24.503,0.350939422,-0.593708187,Yerba Buena
ARG.3.145,0.510807289,-0.557514484,Almirante Brown
ARG.3.147,0.435763324,-0.53388162,Chacabuco
ARG.3.148,0.453392339,-0.553612089,Comandante Fernndez
ARG.3.153,0.542398006,-0.579013781,General Gemes
ARG.3.156,0.484832421,-0.574788672,Libertador General San Martn
ARG.3.161,0.446834881,-0.559698291,Presidencia de la Plaza
ARG.3.163,0.45840512,-0.559039504,Quitilipi
ARG.3.164,0.424835938,-0.553901386,San Fernando
ARG.3.166,0.463159218,-0.567336176,Sargento Cabral
ARG.3.167,0.409214036,-0.548814632,Tapenag
ARG.3.R6edc5fe271c73e92,0.437027883,-0.545471907,Agglomeration
ARG.3.Rc2765451418f621a,0.440883627,-0.558794552,Agglomeration
ARG.3.Rdd04b1a411e34911,0.412181995,-0.523225495,Agglomeration
ARG.4.169,0.047130185,-0.683195954,Biedma
ARG.4.170,-0.045474673,-1.177697707,Cushamen
ARG.4.171,0.007249028,-0.917242882,Escalante
ARG.4.172,0.015995932,-0.844370987,Florentino Ameghino
ARG.4.173,-0.050767732,-1.166324413,Futaleuf
ARG.4.174,0.044668925,-0.725297643,Gaiman
ARG.4.175,-0.023769933,-1.106849071,Gastre
ARG.4.176,-0.047519982,-1.17753382,Languieo
ARG.4.177,0.033911509,-0.832780371,Mrtires
ARG.4.178,-0.009626436,-1.045501019,Paso de Indios
ARG.4.179,0.04607321,-0.693245214,Rawson
ARG.4.180,-0.056629777,-1.14530151,Ri Senguer
ARG.4.181,-0.006908804,-0.985798998,Sarmiento
ARG.4.182,-0.055379212,-1.17787432,Tehuelches
ARG.4.183,0.017802048,-0.897708989,Telsen
ARG.5.184,0.135265299,-0.544588515,Distrito Federal
ARG.6.186,0.211903565,-0.537739519,Capital
ARG.6.187,0.186232361,-0.591279313,Coln
ARG.6.188,0.270652524,-0.525419567,Cruz del Eje
ARG.6.189,0.172486292,-0.518627212,General Roca
ARG.6.190,0.187182528,-0.566596556,General San Martn
ARG.6.192,0.179854131,-0.540840771,Jurez Celman
ARG.6.193,0.180358142,-0.585685684,Marcos Jurez
ARG.6.196,0.170523119,-0.534170245,Presidente Roque Senz Pea
ARG.6.197,0.143155467,-0.696891076,Punilla
ARG.6.198,0.172061461,-0.547878749,Ri Cuarto
ARG.6.200,0.267686516,-0.51661701,Ri Seco
ARG.6.201,0.207230833,-0.544741819,Ri Segundo
ARG.6.203,0.217827449,-0.533897779,San Javier
ARG.6.204,0.232422646,-0.550409129,San Justo
ARG.6.205,0.194922783,-0.561044885,Santa Mara
ARG.6.207,0.189601024,-0.551542613,Tercero Arriba
ARG.6.210,0.180324802,-0.577906036,Unin
ARG.6.R67efcb6c56501255,0.229532861,-0.544995307,Agglomeration
ARG.6.R9521e76a8e8b354c,0.234879618,-0.558800217,Agglomeration
ARG.6.Rc18d30b6a2e2034c,0.276432799,-0.520172449,Agglomeration
ARG.6.Rf11bd74b522b422b,0.171125713,-0.605369521,Agglomeration
ARG.7.212,0.428905618,-0.524175742,Bern de Astrada
ARG.7.213,0.426235889,-0.552286004,Capital
ARG.7.214,0.373613799,-0.511200331,Concepcin
ARG.7.215,0.293473916,-0.506662846,Curuz Cuati
ARG.7.217,0.294567982,-0.511727949,Esquina
ARG.7.218,0.315672243,-0.491353605,General Alvear
ARG.7.219,0.422194618,-0.521765186,General Paz
ARG.7.222,0.410716382,-0.512652973,Ituzaing
ARG.7.225,0.321317124,-0.505499501,Mercedes
ARG.7.226,0.275416455,-0.500942995,Monte Caseros
ARG.7.227,0.294544085,-0.495463804,Paso de los Libres
ARG.7.229,0.429282528,-0.54607134,San Cosme
ARG.7.231,0.320411464,-0.493511204,San Martn
ARG.7.232,0.410429951,-0.514644287,San Miguel
ARG.7.234,0.363790027,-0.498112059,Santo Tom
ARG.7.235,0.286708517,-0.510425855,Sauce
ARG.7.R19bb5bd6637fc3c0,0.388609469,-0.527275654,Agglomeration
ARG.7.R892370554440e64f,0.337250783,-0.520293906,Agglomeration
ARG.8.236,0.203566067,-0.527893071,Coln
ARG.8.237,0.226506836,-0.51867142,Concordia
ARG.8.238,0.213616863,-0.544783935,Diamante
ARG.8.239,0.252502282,-0.510084053,Federacin
ARG.8.243,0.174333972,-0.539824208,Gualeguaych
ARG.8.244,0.169608939,-0.536612891,Isla
ARG.8.245,0.160556836,-0.544988062,Islas del Ibicuy
ARG.8.246,0.259125284,-0.513437171,La Paz
ARG.8.248,0.228774361,-0.533190301,Paran
ARG.8.250,0.193649453,-0.528948688,Uruguay
ARG.8.252,0.213710995,-0.525452232,Villaguay
ARG.8.R206332e1b86838b2,0.254965239,-0.515042738,Agglomeration
ARG.8.Rf11743ec788437a6,0.192586913,-0.542233238,Agglomeration
ARG.9.253,0.602191275,-0.614818382,Bermejo
ARG.9.254,0.50563775,-0.569710253,Formosa
ARG.9.255,0.49304738,-0.573030997,Laishi
ARG.9.257,0.581009428,-0.60841274,Patio
ARG.9.258,0.576496077,-0.603449823,Pilags
ARG.9.259,0.539590476,-0.578542568,Pilcomayo
ARG.9.260,0.531047306,-0.590819317,Piran
ARG.9.R3c073c537b06fb6c,0.614251182,-0.620696501,Agglomeration
ARM.1,-0.085128648,-2.09798395,Aragatsotn
ARM.2,0.166969737,-1.370283415,Ararat
ARM.3,0.174047045,-1.341992956,Armavir
ARM.4,0.114271801,-1.48332487,Erevan
ARM.7,-0.119886251,-2.2556011,Lake Sevan
ARM.9,-0.123395068,-2.22824017,Shirak
ARM.R9034af01e05bc415,-0.088188709,-2.11262979,Agglomeration
ARM.Rc3c89548eb84c7c9,-0.058644662,-2.01770506,Agglomeration
ASM.Ra9b78739fcd43737,0.146742687,-0.177183628,Agglomeration
ATA,-0.298767091,-2.01205977,Antarctica
ATF.R3ad2a7b0834665e6,-0.051733056,-0.941592874,Agglomeration
ATG.Rf556856bf414a509,0.244773832,-0.313385249,Agglomeration
AUS.1.1,0.568591038,-0.514401679,n.a.1
AUS.10.1047,0.166918394,-1.351549156,Alpine- West
AUS.10.1048,0.074436848,-1.5462373,Alpine - East
AUS.10.1049,0.10379033,-1.21747427,Ararat
AUS.10.1050,0.0843952,-1.315086805,Ballarat - North
AUS.10.1051,0.07116608,-1.322271854,Ballarat  - Central
AUS.10.1052,0.07337147,-1.319165905,Ballarat  - Inner North
AUS.10.1053,0.07116608,-1.322271854,Ballarat  - South
AUS.10.1056,0.153571469,-1.087445367,Bass Coast  - Phillip Is.
AUS.10.1057,0.138440542,-1.131828597,Bass Coast  Bal
AUS.10.1058,0.103666138,-1.33164915,Baw Baw - Pt B East
AUS.10.1059,0.130142259,-1.26773012,Baw Baw  - Pt A
AUS.10.1060,0.139423429,-1.22652651,Baw Baw  - Pt B West
AUS.10.1062,0.182648745,-1.11067912,Bayside  - South
AUS.10.1063,0.170561823,-1.03991431,Bellarine - Inner
AUS.10.1064,0.239168986,-1.18949996,Benalla - Benalla
AUS.10.1065,0.243963507,-1.18482352,Benalla  Bal
AUS.10.1070,0.197364261,-1.063530771,Brimbank - Sunshine
AUS.10.1071,0.18825293,-1.124958535,Brimbank  - Keilor
AUS.10.1072,0.300230361,-0.971538308,Buloke  - North
AUS.10.1073,0.262710314,-1.00832151,Buloke  - South
AUS.10.1074,0.16420449,-1.160455848,C. Goldfields  - M'borough
AUS.10.1075,0.173187536,-1.15032152,C. Goldfields Bal
AUS.10.1076,0.321863232,-1.010105745,Campaspe - Echuca
AUS.10.1077,0.304169486,-1.044966172,Campaspe - Kyabram
AUS.10.1078,0.308657778,-1.01653612,Campaspe - Rochester
AUS.10.1079,0.281367118,-1.064967795,Campaspe - South
AUS.10.1080,0.156819737,-1.18073222,Cardinia - North
AUS.10.1081,0.170424157,-1.11633407,Cardinia - Pakenham
AUS.10.1082,0.162087632,-1.134069236,Cardinia  - South
AUS.10.1083,0.171300937,-1.11607302,Casey - Berwick
AUS.10.1084,0.17268706,-1.108058594,Casey - Cranbourne
AUS.10.1085,0.171625746,-1.138305043,Casey - Hallam
AUS.10.1086,0.174634739,-1.100196,Casey - South
AUS.10.1087,0.098347701,-1.12512564,Colac-Otway - Colac
AUS.10.1088,0.102206861,-1.12505646,Colac-Otway - North
AUS.10.1089,0.070192654,-1.144281266,Colac-Otway - South
AUS.10.1090,0.112193925,-1.118493546,Corangamite - North
AUS.10.1091,0.107346928,-1.065721025,Corangamite - South
AUS.10.1092,0.170550013,-1.039934847,Corio - Inner
AUS.10.1094,0.188577956,-1.135531919,Darebin - Preston
AUS.10.1095,0.183715077,-1.211035175,E. Gippsland - Bairnsdale
AUS.10.1096,0.166410815,-1.2740187,E. Gippsland - Orbost
AUS.10.1097,0.164512921,-1.257955933,E. Gippsland - South-West
AUS.10.1098,0.042098915,-1.5940326,E. Gippsland Bal
AUS.10.1099,-0.122443444,-1.94820113,Falls Creek Alpine Resort
AUS.10.1100,0.183711234,-1.063995336,Frankston - East
AUS.10.1102,0.165426981,-1.08317346,French Island
AUS.10.1103,0.33005722,-0.974591847,Gannawarra
AUS.10.1105,0.170561823,-1.03991431,Geelong
AUS.10.1108,0.112692196,-1.04136605,Glenelg - Heywood
AUS.10.1109,0.132047481,-1.059327732,Glenelg - North
AUS.10.1110,0.07559387,-1.0975576,Glenelg - Portland
AUS.10.1111,0.090940207,-1.247451414,Golden Plains - North-West
AUS.10.1112,0.130453408,-1.129606834,Golden Plains - South-East
AUS.10.1113,0.22596147,-1.120295433,Gr. Bendigo - Central
AUS.10.1114,0.265683178,-1.055536211,Gr. Bendigo - Eaglehawk
AUS.10.1115,0.210183588,-1.147012161,Gr. Bendigo - Inner East
AUS.10.1118,0.228426488,-1.115376204,Gr. Bendigo - Pt B
AUS.10.1119,0.20992801,-1.147162396,Gr. Bendigo - S'saye
AUS.10.1120,0.182313208,-1.109009498,Gr. Dandenong - Dandenong
AUS.10.1121,0.182418911,-1.105281524,Gr. Dandenong Bal
AUS.10.1122,0.299026038,-1.067701116,Gr. Shepparton - Pt A
AUS.10.1123,0.294202985,-1.083922296,Gr. Shepparton - Pt B East
AUS.10.1124,0.293878072,-1.063314333,Gr. Shepparton - Pt B West
AUS.10.1125,0.161732462,-1.056579446,Greater Geelong - Pt B
AUS.10.1126,0.165703613,-1.084299008,Greater Geelong - Pt C
AUS.10.1127,0.097204334,-1.32806027,Hepburn - East
AUS.10.1128,0.098377741,-1.29855531,Hepburn - West
AUS.10.1129,0.242108565,-1.001176418,Hindmarsh
AUS.10.1130,0.19850795,-1.055856529,Hobsons Bay - Altona
AUS.10.1131,0.19850795,-1.055856529,Hobsons Bay - Williamstown
AUS.10.1132,0.214925887,-1.034441955,Horsham - Central
AUS.10.1133,0.210790045,-1.039411996,Horsham Bal
AUS.10.1135,0.188331717,-1.124840249,Hume - Craigieburn
AUS.10.1136,0.170043163,-1.153287052,Hume - Sunbury
AUS.10.1137,0.220007991,-1.25344351,Indigo - Pt A
AUS.10.1138,0.302279146,-1.110532023,Indigo - Pt B
AUS.10.1139,0.18227863,-1.11013079,Kingston - North
AUS.10.1141,0.162206542,-1.177296795,Knox - North-East
AUS.10.1142,0.180231774,-1.118557686,Knox - North-West
AUS.10.1143,0.170031108,-1.151577205,Knox - South
AUS.10.1144,0.090621137,-1.077023656,Lady Julia Percy Island
AUS.10.1145,0.024004257,-1.58253487,Lake Mountain Alpine Resort
AUS.10.1146,0.126466704,-1.28574368,Latrobe - Moe
AUS.10.1147,0.119839658,-1.29029069,Latrobe - Morwell
AUS.10.1148,0.137123036,-1.26580184,Latrobe - Traralgon
AUS.10.1149,0.106952583,-1.30186737,Latrobe Bal
AUS.10.1150,0.297853689,-1.00153754,Loddon - North
AUS.10.1151,0.247966629,-1.056363151,Loddon - South
AUS.10.1154,0.090096117,-1.36632723,Macedon Ranges Bal
AUS.10.1155,0.180918134,-1.13292161,Manningham - East
AUS.10.1156,0.1822878,-1.11252973,Manningham - West
AUS.10.1157,0.114653551,-1.432926757,Mansfield
AUS.10.1158,0.19850795,-1.055856529,Maribyrnong
AUS.10.1159,0.162580263,-1.17606075,Maroondah - Croydon
AUS.10.1161,0.19850795,-1.055856529,Melbourne - Inner
AUS.10.1162,0.19850795,-1.055856529,Melbourne - Remainder
AUS.10.1164,0.173201163,-1.138326906,Melton - East
AUS.10.1165,0.164886074,-1.157476814,Melton Bal
AUS.10.1166,0.402511317,-0.894645002,Mildura - Pt A
AUS.10.1167,0.345843955,-0.918597371,Mildura - Pt B
AUS.10.1168,0.19396562,-1.197828435,Mitchell - North
AUS.10.1170,0.309657479,-1.083223035,Moira - East
AUS.10.1171,0.321578582,-1.04543363,Moira - West
AUS.10.1172,0.182214629,-1.112206365,Monash - South-West
AUS.10.1177,0.136141622,-1.204103284,Moorabool - Bacchus Marsh
AUS.10.1183,0.167772722,-1.07678233,Mornington P'sula - East
AUS.10.1184,0.136969781,-1.11516381,Mornington P'sula - South
AUS.10.1185,0.178768342,-1.068098801,Mornington P'sula - West
AUS.10.1186,0.174008953,-1.17455424,Mount Alexander  - C'maine
AUS.10.1187,0.175553886,-1.180315566,Mount Alexander Bal
AUS.10.1188,0.025064189,-1.5632021,Mount Baw Baw Alpine Resort
AUS.10.1190,-0.073921013,-1.85579426,Mount Hotham Alpine Resort
AUS.10.1192,0.118172235,-1.086508629,Moyne - North-East
AUS.10.1193,0.12335586,-1.050967298,Moyne - North-West
AUS.10.1194,0.104422897,-1.05315718,Moyne - South
AUS.10.1195,0.134936743,-1.35449655,Murrindindi - East
AUS.10.1196,0.165373722,-1.260054393,Murrindindi - West
AUS.10.1197,0.212400855,-1.08970957,N. Grampians - St Arnaud
AUS.10.1198,0.134348084,-1.188553437,N. Grampians  - Stawell
AUS.10.1200,0.188921335,-1.142076958,Nillumbik - South
AUS.10.1201,0.188961998,-1.141945713,Nillumbik  - South-West
AUS.10.1202,0.183360591,-1.16007689,Nillumbik Bal
AUS.10.1203,0.197445079,-1.05947237,Port Phillip - St Kilda
AUS.10.1205,0.12623471,-1.23068424,Pyrenees - North
AUS.10.1206,0.083789037,-1.27752638,Pyrenees - South
AUS.10.1207,0.146896552,-1.071924274,Queenscliffe
AUS.10.1208,0.109999436,-1.13742439,S. Grampians - Hamilton
AUS.10.1209,0.132073444,-1.082451516,S. Grampians - Wannon
AUS.10.1210,0.110864771,-1.133359065,S. Grampians Bal
AUS.10.1211,0.170527018,-1.039954755,South Barwon - Inner
AUS.10.1212,0.127223837,-1.205129675,South Gippsland - Central
AUS.10.1213,0.123293799,-1.197502984,South Gippsland - East
AUS.10.1214,0.135148105,-1.18657642,South Gippsland - West
AUS.10.1217,0.232883065,-1.168507124,Strathbogie
AUS.10.1218,0.142659305,-1.071034795,Surf Coast - East
AUS.10.1219,0.110451966,-1.12594535,Surf Coast - West
AUS.10.1220,0.354514707,-0.942212573,Swan Hill - Central
AUS.10.1221,0.383977789,-0.911011571,Swan Hill - Robinvale
AUS.10.1222,0.357567223,-0.935760259,Swan Hill Bal
AUS.10.1223,0.213204565,-1.266067886,Towong - Pt A
AUS.10.1224,0.112923145,-1.46612479,Towong - Pt B
AUS.10.1225,0.285419534,-1.13322877,Wangaratta - Central
AUS.10.1226,0.279924261,-1.143609535,Wangaratta - North
AUS.10.1227,0.217553226,-1.24940345,Wangaratta - South
AUS.10.1228,0.110249017,-1.04194144,Warrnambool
AUS.10.1229,0.136087613,-1.216891484,Wellington - Alberton
AUS.10.1230,0.139417023,-1.29513123,Wellington - Avon
AUS.10.1231,0.086987651,-1.43085451,Wellington - Maffra
AUS.10.1232,0.158946055,-1.222251635,Wellington - Rosedale
AUS.10.1233,0.161769714,-1.2189182,Wellington - Sale
AUS.10.1234,0.184178838,-1.041889625,West Wimmera
AUS.10.1238,0.184504299,-1.15278619,Whittlesea - North
AUS.10.1241,0.264034663,-1.17538963,Wodonga
AUS.10.1242,0.193230855,-1.051458496,Wyndham - North
AUS.10.1247,0.121433515,-1.29714768,Yarra Ranges - Central
AUS.10.1248,0.161972182,-1.178072204,Yarra Ranges - Dandenongs
AUS.10.1249,0.162520689,-1.17951596,Yarra Ranges - Lilydale
AUS.10.1250,0.113389319,-1.34379374,Yarra Ranges - North
AUS.10.1251,0.03332386,-1.54880346,Yarra Ranges - Pt B
AUS.10.1252,0.162120433,-1.186909236,Yarra Ranges - Seville
AUS.10.1253,0.302409358,-0.957353962,Yarriambiack - North
AUS.10.1254,0.245761887,-1.00733138,Yarriambiack - South
AUS.10.R1c5a57e69fcaf9dd,0.187848519,-1.092497806,Agglomeration
AUS.10.R41de2bf4b2ba2311,0.183711234,-1.063995336,Agglomeration
AUS.10.R56598671195eb31a,0.19850795,-1.055856529,Agglomeration
AUS.10.R572eeaf9d8501f9f,0.192248543,-1.052931935,Agglomeration
AUS.10.R5ed4c0c4c26c160b,0.188663657,-1.1338403,Agglomeration
AUS.10.R6d73e1a2bac341e7,0.192896131,-1.08683906,Agglomeration
AUS.10.R6efa14b0fdcea8d4,0.089907288,-1.2972197,Agglomeration
AUS.10.R72d8b5d894a94765,0.183655394,-1.107143915,Agglomeration
AUS.10.R85c76d028bbe3292,0.182214629,-1.112206365,Agglomeration
AUS.10.R881e682787ccbe79,0.182218274,-1.112193496,Agglomeration
AUS.10.R9b94d695147056b9,0.170561823,-1.03991431,Agglomeration
AUS.10.Ra3bfd7b2b23a8e35,-0.024548787,-1.75472172,Agglomeration
AUS.10.Ra9527e69f75c59c9,0.232578956,-1.102148024,Agglomeration
AUS.10.Rc04dbe09f966d696,0.128938706,-1.29811116,Agglomeration
AUS.10.Rcfbda18fffd6ff93,0.18084746,-1.11658343,Agglomeration
AUS.10.Rebf2f9cba8d5044c,0.187269861,-1.134506639,Agglomeration
AUS.10.Rfa43d5f212cfeb33,0.190066074,-1.112972215,Agglomeration
AUS.11.1255,0.146720052,-0.894461546,Albany
AUS.11.1256,0.328850654,-0.872382063,Armadale
AUS.11.1257,1.112828612,-0.902966023,Ashburton
AUS.11.1258,0.143892177,-0.906467735,Augusta-Margaret River
AUS.11.1261,0.393279319,-0.785762788,Belmont
AUS.11.1263,0.254796499,-0.946019494,Boddington
AUS.11.1264,0.201412869,-0.913932014,Boyup Brook
AUS.11.1265,0.192255829,-0.909828715,Bridgetown-Greenbushes
AUS.11.1267,1.18812564,-0.905600266,Broome
AUS.11.1268,0.210472575,-0.96369636,Broomehill
